timestamp,region,actual_demand_mw,forecast_demand_mw,rooftop_actual_mw,rooftop_forecast_mw
2026-06-18 11:30:00,VIC1,,6046.97,,532.561
2026-06-18 12:00:00,NSW1,,6957.97,,3036.417
2026-06-18 12:00:00,QLD1,,5065.84,,3026.653
2026-06-18 12:00:00,SA1,,1189.0,,966.14
2026-06-18 12:00:00,TAS1,,1136.0,,33.116
2026-06-18 12:00:00,VIC1,,6035.43,,547.238
2026-06-18 12:30:00,NSW1,,6907.26,,2988.077
2026-06-18 12:30:00,QLD1,,5052.29,,2977.059
2026-06-18 12:30:00,SA1,,1087.74,,1006.1
2026-06-18 12:30:00,TAS1,,1129.0,,33.191
2026-06-18 12:30:00,VIC1,,6038.44,,551.657
2026-06-18 13:00:00,NSW1,,6857.33,,2852.032
2026-06-18 13:00:00,QLD1,,5061.76,,2879.912
2026-06-18 13:00:00,SA1,,997.5,,1017.533
2026-06-18 13:00:00,TAS1,,1125.0,,32.007
2026-06-18 13:00:00,VIC1,,6052.37,,545.337
2026-06-18 13:30:00,NSW1,,6921.46,,2616.004
2026-06-18 13:30:00,QLD1,,5133.88,,2700.729
2026-06-18 13:30:00,SA1,,953.34,,1001.767
2026-06-18 13:30:00,TAS1,,1119.0,,30.97
2026-06-18 13:30:00,VIC1,,6128.03,,531.534
2026-06-18 14:00:00,NSW1,,7001.18,,2317.838
2026-06-18 14:00:00,QLD1,,5242.93,,2445.56
2026-06-18 14:00:00,SA1,,954.21,,976.705
2026-06-18 14:00:00,TAS1,,1131.0,,28.255
2026-06-18 14:00:00,VIC1,,6121.02,,500.013
2026-06-18 14:30:00,NSW1,,7152.46,,1948.775
2026-06-18 14:30:00,QLD1,,5409.24,,2117.401
2026-06-18 14:30:00,SA1,,1056.58,,931.725
2026-06-18 14:30:00,TAS1,,1137.0,,21.85
2026-06-18 14:30:00,VIC1,,5971.35,,440.502
2026-06-18 15:00:00,NSW1,,7414.4,,1541.407
2026-06-18 15:00:00,QLD1,,5718.88,,1741.57
2026-06-18 15:00:00,SA1,,1127.78,,855.047
2026-06-18 15:00:00,TAS1,,1151.0,,14.577
2026-06-18 15:00:00,VIC1,,5972.99,,355.519
2026-06-18 15:30:00,NSW1,,7738.58,,1121.136
2026-06-18 15:30:00,QLD1,,6090.97,,1327.256
2026-06-18 15:30:00,SA1,,1222.79,,747.074
2026-06-18 15:30:00,TAS1,,1163.0,,6.986
2026-06-18 15:30:00,VIC1,,6071.76,,255.47
2026-06-18 16:00:00,NSW1,,8149.79,,683.788
2026-06-18 16:00:00,QLD1,,6501.16,,888.735
2026-06-18 16:00:00,SA1,,1318.36,,594.575
2026-06-18 16:00:00,TAS1,,1181.0,,2.799
2026-06-18 16:00:00,VIC1,,6220.51,,145.764
2026-06-18 16:30:00,NSW1,,8562.48,,238.255
2026-06-18 16:30:00,QLD1,,6922.89,,435.442
2026-06-18 16:30:00,SA1,,1436.65,,415.351
2026-06-18 16:30:00,TAS1,,1200.0,,0.82
2026-06-18 16:30:00,VIC1,,6396.62,,42.208
2026-06-18 17:00:00,NSW1,,9048.0,,0.0
2026-06-18 17:00:00,QLD1,,7323.17,,103.03
2026-06-18 17:00:00,SA1,,1611.46,,228.07
2026-06-18 17:00:00,TAS1,,1237.0,,0.0
2026-06-18 17:00:00,VIC1,,6639.48,,0.0
2026-06-18 17:30:00,NSW1,,9472.48,,0.0
2026-06-18 17:30:00,QLD1,,7650.09,,0.0
2026-06-18 17:30:00,SA1,,1796.79,,56.114
2026-06-18 17:30:00,TAS1,,1280.0,,0.0
2026-06-18 17:30:00,VIC1,,6833.14,,0.0
2026-06-18 18:00:00,NSW1,,9768.62,,0.0
2026-06-18 18:00:00,QLD1,,7923.61,,0.0
2026-06-18 18:00:00,SA1,,1976.74,,0.0
2026-06-18 18:00:00,TAS1,,1298.0,,0.0
2026-06-18 18:00:00,VIC1,,6998.94,,0.0
2026-06-18 18:30:00,NSW1,,9788.5,,0.0
2026-06-18 18:30:00,QLD1,,7924.18,,0.0
2026-06-18 18:30:00,SA1,,2109.08,,0.0
2026-06-18 18:30:00,TAS1,,1295.0,,0.0
2026-06-18 18:30:00,VIC1,,6968.01,,0.0
2026-06-18 19:00:00,NSW1,,9730.24,,0.0
2026-06-18 19:00:00,QLD1,,7819.06,,0.0
2026-06-18 19:00:00,SA1,,2154.57,,0.0
2026-06-18 19:00:00,TAS1,,1284.0,,0.0
2026-06-18 19:00:00,VIC1,,6864.15,,0.0
2026-06-18 19:30:00,NSW1,,9574.74,,0.0
2026-06-18 19:30:00,QLD1,,7652.1,,0.0
2026-06-18 19:30:00,SA1,,2144.56,,0.0
2026-06-18 19:30:00,TAS1,,1268.0,,0.0
2026-06-18 19:30:00,VIC1,,6714.03,,0.0
2026-06-18 20:00:00,NSW1,,9424.94,,0.0
2026-06-18 20:00:00,QLD1,,7504.97,,0.0
2026-06-18 20:00:00,SA1,,2117.52,,0.0
2026-06-18 20:00:00,TAS1,,1246.0,,0.0
2026-06-18 20:00:00,VIC1,,6498.67,,0.0
2026-06-18 20:30:00,NSW1,,9269.81,0.0,0.0
2026-06-18 20:30:00,QLD1,,7350.82,0.0,0.0
2026-06-18 20:30:00,SA1,,2101.56,0.0,0.0
2026-06-18 20:30:00,TAS1,,1232.0,0.0,0.0
2026-06-18 20:30:00,VIC1,,6322.25,0.0,0.0
2026-06-18 21:00:00,NSW1,,9089.82,0.0,0.0
2026-06-18 21:00:00,QLD1,,7302.54,0.0,0.0
2026-06-18 21:00:00,SA1,,2062.56,0.0,0.0
2026-06-18 21:00:00,TAS1,,1207.0,0.0,0.0
2026-06-18 21:00:00,VIC1,,6158.59,0.0,0.0
2026-06-18 21:30:00,NSW1,,8846.59,,0.0
2026-06-18 21:30:00,QLD1,,7050.89,,0.0
2026-06-18 21:30:00,SA1,,1973.7,,0.0
2026-06-18 21:30:00,TAS1,,1108.0,,0.0
2026-06-18 21:30:00,VIC1,,6234.38,,0.0
2026-06-18 21:35:00,NSW1,8678.84,,,
2026-06-18 21:35:00,QLD1,6978.89,,,
2026-06-18 21:35:00,SA1,1916.63,,,
2026-06-18 21:35:00,TAS1,1096.11,,,
2026-06-18 21:35:00,VIC1,6137.6,,,
2026-06-18 21:40:00,NSW1,8647.71,,,
2026-06-18 21:40:00,QLD1,7016.85,,,
2026-06-18 21:40:00,SA1,1910.05,,,
2026-06-18 21:40:00,TAS1,1086.59,,,
2026-06-18 21:40:00,VIC1,6047.97,,,
2026-06-18 22:00:00,NSW1,,8562.97,,0.0
2026-06-18 22:00:00,QLD1,,6908.42,,0.0
2026-06-18 22:00:00,SA1,,1917.51,,0.0
2026-06-18 22:00:00,TAS1,,1081.0,,0.0
2026-06-18 22:00:00,VIC1,,6053.46,,0.0
2026-06-18 22:30:00,NSW1,,8429.01,,0.0
2026-06-18 22:30:00,QLD1,,6683.72,,0.0
2026-06-18 22:30:00,SA1,,1820.5,,0.0
2026-06-18 22:30:00,TAS1,,1045.0,,0.0
2026-06-18 22:30:00,VIC1,,5808.18,,0.0
2026-06-18 23:00:00,NSW1,,8233.21,,0.0
2026-06-18 23:00:00,QLD1,,6451.54,,0.0
2026-06-18 23:00:00,SA1,,1718.91,,0.0
2026-06-18 23:00:00,TAS1,,1012.0,,0.0
2026-06-18 23:00:00,VIC1,,5607.03,,0.0
2026-06-18 23:30:00,NSW1,,8038.4,,0.0
2026-06-18 23:30:00,QLD1,,6254.51,,0.0
2026-06-18 23:30:00,SA1,,1639.59,,0.0
2026-06-18 23:30:00,TAS1,,986.0,,0.0
2026-06-18 23:30:00,VIC1,,5533.0,,0.0
2026-06-19 00:00:00,NSW1,,7857.02,,0.0
2026-06-19 00:00:00,QLD1,,6103.41,,0.0
2026-06-19 00:00:00,SA1,,1623.02,,0.0
2026-06-19 00:00:00,TAS1,,962.0,,0.0
2026-06-19 00:00:00,VIC1,,5395.35,,0.0
2026-06-19 00:30:00,NSW1,,7698.6,,0.0
2026-06-19 00:30:00,QLD1,,5951.38,,0.0
2026-06-19 00:30:00,SA1,,1628.22,,0.0
2026-06-19 00:30:00,TAS1,,944.0,,0.0
2026-06-19 00:30:00,VIC1,,5229.67,,0.0
2026-06-19 01:00:00,NSW1,,7538.62,,0.0
2026-06-19 01:00:00,QLD1,,5801.07,,0.0
2026-06-19 01:00:00,SA1,,1639.97,,0.0
2026-06-19 01:00:00,TAS1,,928.0,,0.0
2026-06-19 01:00:00,VIC1,,5055.41,,0.0
2026-06-19 01:30:00,NSW1,,7344.75,,0.0
2026-06-19 01:30:00,QLD1,,5698.39,,0.0
2026-06-19 01:30:00,SA1,,1621.66,,0.0
2026-06-19 01:30:00,TAS1,,918.0,,0.0
2026-06-19 01:30:00,VIC1,,4884.93,,0.0
2026-06-19 02:00:00,NSW1,,7113.67,,0.0
2026-06-19 02:00:00,QLD1,,5639.48,,0.0
2026-06-19 02:00:00,SA1,,1601.57,,0.0
2026-06-19 02:00:00,TAS1,,920.0,,0.0
2026-06-19 02:00:00,VIC1,,4722.43,,0.0
2026-06-19 02:30:00,NSW1,,6953.89,,0.0
2026-06-19 02:30:00,QLD1,,5608.56,,0.0
2026-06-19 02:30:00,SA1,,1563.46,,0.0
2026-06-19 02:30:00,TAS1,,924.0,,0.0
2026-06-19 02:30:00,VIC1,,4587.37,,0.0
2026-06-19 03:00:00,NSW1,,6814.5,,0.0
2026-06-19 03:00:00,QLD1,,5590.76,,0.0
2026-06-19 03:00:00,SA1,,1528.13,,0.0
2026-06-19 03:00:00,TAS1,,929.0,,0.0
2026-06-19 03:00:00,VIC1,,4487.04,,0.0
2026-06-19 03:30:00,NSW1,,6728.87,,0.0
2026-06-19 03:30:00,QLD1,,5596.97,,0.0
2026-06-19 03:30:00,SA1,,1498.79,,0.0
2026-06-19 03:30:00,TAS1,,936.0,,0.0
2026-06-19 03:30:00,VIC1,,4424.41,,0.0
2026-06-19 04:00:00,NSW1,,6688.27,,0.0
2026-06-19 04:00:00,QLD1,,5621.95,,0.0
2026-06-19 04:00:00,SA1,,1476.27,,0.0
2026-06-19 04:00:00,TAS1,,943.0,,0.0
2026-06-19 04:00:00,VIC1,,4389.86,,0.0
2026-06-19 04:30:00,NSW1,,6732.53,,0.0
2026-06-19 04:30:00,QLD1,,5702.05,,0.0
2026-06-19 04:30:00,SA1,,1464.16,,0.0
2026-06-19 04:30:00,TAS1,,952.0,,0.0
2026-06-19 04:30:00,VIC1,,4432.35,,0.0
2026-06-19 05:00:00,NSW1,,6791.53,,0.0
2026-06-19 05:00:00,QLD1,,5816.85,,0.0
2026-06-19 05:00:00,SA1,,1461.88,,0.0
2026-06-19 05:00:00,TAS1,,968.0,,0.0
2026-06-19 05:00:00,VIC1,,4512.6,,0.0
2026-06-19 05:30:00,NSW1,,6991.52,,0.0
2026-06-19 05:30:00,QLD1,,6014.99,,0.0
2026-06-19 05:30:00,SA1,,1469.92,,0.0
2026-06-19 05:30:00,TAS1,,1003.0,,0.0
2026-06-19 05:30:00,VIC1,,4682.72,,0.0
2026-06-19 06:00:00,NSW1,,7296.7,,0.0
2026-06-19 06:00:00,QLD1,,6232.25,,0.0
2026-06-19 06:00:00,SA1,,1493.41,,0.0
2026-06-19 06:00:00,TAS1,,1043.0,,0.0
2026-06-19 06:00:00,VIC1,,4935.69,,0.0
2026-06-19 06:30:00,NSW1,,7793.95,,0.0
2026-06-19 06:30:00,QLD1,,6551.09,,0.0
2026-06-19 06:30:00,SA1,,1539.57,,0.0
2026-06-19 06:30:00,TAS1,,1108.0,,0.0
2026-06-19 06:30:00,VIC1,,5340.18,,0.0
2026-06-19 07:00:00,NSW1,,8315.48,,0.0
2026-06-19 07:00:00,QLD1,,6806.06,,15.5
2026-06-19 07:00:00,SA1,,1627.34,,0.0
2026-06-19 07:00:00,TAS1,,1172.0,,0.0
2026-06-19 07:00:00,VIC1,,5843.49,,0.0
2026-06-19 07:30:00,NSW1,,8793.13,,0.0
2026-06-19 07:30:00,QLD1,,6905.6,,303.889
2026-06-19 07:30:00,SA1,,1718.72,,0.0
2026-06-19 07:30:00,TAS1,,1221.0,,0.0
2026-06-19 07:30:00,VIC1,,6316.4,,0.0
2026-06-19 08:00:00,NSW1,,9102.68,,161.252
2026-06-19 08:00:00,QLD1,,6719.49,,821.38
2026-06-19 08:00:00,SA1,,1838.14,,0.0
2026-06-19 08:00:00,TAS1,,1267.0,,0.0
2026-06-19 08:00:00,VIC1,,6692.89,,0.0
2026-06-19 08:30:00,NSW1,,9186.14,,403.975
2026-06-19 08:30:00,QLD1,,6406.99,,1401.53
2026-06-19 08:30:00,SA1,,1914.64,,10.879
2026-06-19 08:30:00,TAS1,,1282.0,,7.644
2026-06-19 08:30:00,VIC1,,6880.56,,68.039
2026-06-19 09:00:00,NSW1,,9085.13,,661.742
2026-06-19 09:00:00,QLD1,,6009.88,,1964.135
2026-06-19 09:00:00,SA1,,1911.51,,118.728
2026-06-19 09:00:00,TAS1,,1270.0,,19.628
2026-06-19 09:00:00,VIC1,,6840.93,,244.789
2026-06-19 09:30:00,NSW1,,9055.68,,893.477
2026-06-19 09:30:00,QLD1,,5655.47,,2438.49
2026-06-19 09:30:00,SA1,,1830.12,,247.447
2026-06-19 09:30:00,TAS1,,1253.0,,33.774
2026-06-19 09:30:00,VIC1,,6778.15,,434.972
2026-06-19 10:00:00,NSW1,,8948.22,,1084.048
2026-06-19 10:00:00,QLD1,,5326.11,,2804.865
2026-06-19 10:00:00,SA1,,1739.99,,369.552
2026-06-19 10:00:00,TAS1,,1229.0,,47.957
2026-06-19 10:00:00,VIC1,,6627.32,,605.532
2026-06-19 10:30:00,NSW1,,8795.09,,1230.028
2026-06-19 10:30:00,QLD1,,5134.2,,3046.024
2026-06-19 10:30:00,SA1,,1658.88,,483.87
2026-06-19 10:30:00,TAS1,,1210.03,,56.645
2026-06-19 10:30:00,VIC1,,6536.22,,727.906
2026-06-19 11:00:00,NSW1,,8665.04,,1335.23
2026-06-19 11:00:00,QLD1,,4992.22,,3213.4
2026-06-19 11:00:00,SA1,,1610.6,,578.354
2026-06-19 11:00:00,TAS1,,1191.0,,61.04
2026-06-19 11:00:00,VIC1,,6348.23,,803.002
2026-06-19 11:30:00,NSW1,,8612.7,,1402.106
2026-06-19 11:30:00,QLD1,,4973.22,,3313.836
2026-06-19 11:30:00,SA1,,1545.53,,655.186
2026-06-19 11:30:00,TAS1,,1171.0,,62.092
2026-06-19 11:30:00,VIC1,,6283.08,,847.665
2026-06-19 12:00:00,NSW1,,8533.71,,1432.494
2026-06-19 12:00:00,QLD1,,4993.36,,3339.98
2026-06-19 12:00:00,SA1,,1491.29,,708.824
2026-06-19 12:00:00,TAS1,,1159.0,,61.73
2026-06-19 12:00:00,VIC1,,6158.46,,874.329
2026-06-19 12:30:00,NSW1,,8395.33,,1430.468
2026-06-19 12:30:00,QLD1,,4955.08,,3279.104
2026-06-19 12:30:00,SA1,,1431.22,,735.535
2026-06-19 12:30:00,TAS1,,1154.0,,59.428
2026-06-19 12:30:00,VIC1,,6087.37,,879.368
2026-06-19 13:00:00,NSW1,,8298.35,,1381.405
2026-06-19 13:00:00,QLD1,,4917.9,,3165.041
2026-06-19 13:00:00,SA1,,1373.26,,733.271
2026-06-19 13:00:00,TAS1,,1145.0,,54.557
2026-06-19 13:00:00,VIC1,,6029.13,,861.444
2026-06-19 13:30:00,NSW1,,8254.88,,1296.844
2026-06-19 13:30:00,QLD1,,4958.44,,2955.313
2026-06-19 13:30:00,SA1,,1343.39,,707.03
2026-06-19 13:30:00,TAS1,,1150.0,,49.474
2026-06-19 13:30:00,VIC1,,5912.59,,831.295
2026-06-19 14:00:00,NSW1,,8229.38,,1183.44
2026-06-19 14:00:00,QLD1,,5061.07,,2665.738
2026-06-19 14:00:00,SA1,,1344.82,,672.759
2026-06-19 14:00:00,TAS1,,1165.0,,42.366
2026-06-19 14:00:00,VIC1,,5798.41,,774.406
2026-06-19 14:30:00,NSW1,,8172.7,,1017.684
2026-06-19 14:30:00,QLD1,,5250.59,,2302.619
2026-06-19 14:30:00,SA1,,1394.25,,623.904
2026-06-19 14:30:00,TAS1,,1182.0,,32.175
2026-06-19 14:30:00,VIC1,,5844.57,,681.91
2026-06-19 15:00:00,NSW1,,8236.07,,805.757
2026-06-19 15:00:00,QLD1,,5666.41,,1884.352
2026-06-19 15:00:00,SA1,,1434.84,,555.516
2026-06-19 15:00:00,TAS1,,1204.0,,22.651
2026-06-19 15:00:00,VIC1,,5943.74,,561.717
2026-06-19 15:30:00,NSW1,,8345.9,,561.7
2026-06-19 15:30:00,QLD1,,6069.28,,1435.464
2026-06-19 15:30:00,SA1,,1521.23,,468.713
2026-06-19 15:30:00,TAS1,,1226.0,,12.412
2026-06-19 15:30:00,VIC1,,6015.45,,421.202
2026-06-19 16:00:00,NSW1,,8602.33,,315.281
2026-06-19 16:00:00,QLD1,,6477.85,,964.833
2026-06-19 16:00:00,SA1,,1597.13,,356.546
2026-06-19 16:00:00,TAS1,,1251.0,,5.263
2026-06-19 16:00:00,VIC1,,6208.0,,252.049
2026-06-19 16:30:00,NSW1,,8921.63,,80.748
2026-06-19 16:30:00,QLD1,,6874.9,,489.566
2026-06-19 16:30:00,SA1,,1689.19,,241.118
2026-06-19 16:30:00,TAS1,,1261.0,,0.509
2026-06-19 16:30:00,VIC1,,6449.22,,90.244
2026-06-19 17:00:00,NSW1,,9248.64,,0.0
2026-06-19 17:00:00,QLD1,,7249.47,,136.689
2026-06-19 17:00:00,SA1,,1815.02,,123.693
2026-06-19 17:00:00,TAS1,,1283.0,,0.0
2026-06-19 17:00:00,VIC1,,6737.24,,0.0
2026-06-19 17:30:00,NSW1,,9537.64,,0.0
2026-06-19 17:30:00,QLD1,,7507.3,,0.0
2026-06-19 17:30:00,SA1,,1947.37,,25.03
2026-06-19 17:30:00,TAS1,,1308.0,,0.0
2026-06-19 17:30:00,VIC1,,7039.39,,0.0
2026-06-19 18:00:00,NSW1,,9713.83,,0.0
2026-06-19 18:00:00,QLD1,,7700.81,,0.0
2026-06-19 18:00:00,SA1,,2073.18,,0.0
2026-06-19 18:00:00,TAS1,,1316.0,,0.0
2026-06-19 18:00:00,VIC1,,7220.74,,0.0
2026-06-19 18:30:00,NSW1,,9643.8,,0.0
2026-06-19 18:30:00,QLD1,,7648.91,,0.0
2026-06-19 18:30:00,SA1,,2164.42,,0.0
2026-06-19 18:30:00,TAS1,,1302.0,,0.0
2026-06-19 18:30:00,VIC1,,7179.6,,0.0
2026-06-19 19:00:00,NSW1,,9539.52,,0.0
2026-06-19 19:00:00,QLD1,,7526.71,,0.0
2026-06-19 19:00:00,SA1,,2177.89,,0.0
2026-06-19 19:00:00,TAS1,,1288.0,,0.0
2026-06-19 19:00:00,VIC1,,7105.15,,0.0
2026-06-19 19:30:00,NSW1,,9373.02,,0.0
2026-06-19 19:30:00,QLD1,,7380.85,,0.0
2026-06-19 19:30:00,SA1,,2156.44,,0.0
2026-06-19 19:30:00,TAS1,,1270.03,,0.0
2026-06-19 19:30:00,VIC1,,6973.0,,0.0
2026-06-19 20:00:00,NSW1,,9212.0,,0.0
2026-06-19 20:00:00,QLD1,,7244.4,,0.0
2026-06-19 20:00:00,SA1,,2127.21,,0.0
2026-06-19 20:00:00,TAS1,,1249.03,,0.0
2026-06-19 20:00:00,VIC1,,6801.75,,0.0
2026-06-19 20:30:00,NSW1,,9075.72,,0.0
2026-06-19 20:30:00,QLD1,,7121.73,,0.0
2026-06-19 20:30:00,SA1,,2111.86,,0.0
2026-06-19 20:30:00,TAS1,,1233.99,,0.0
2026-06-19 20:30:00,VIC1,,6643.81,,0.0
2026-06-19 21:00:00,NSW1,,8927.88,,0.0
2026-06-19 21:00:00,QLD1,,7084.7,,0.0
2026-06-19 21:00:00,SA1,,2077.91,,0.0
2026-06-19 21:00:00,TAS1,,1210.91,,0.0
2026-06-19 21:00:00,VIC1,,6498.95,,0.0
2026-06-19 21:30:00,NSW1,,8755.09,,0.0
2026-06-19 21:30:00,QLD1,,6995.64,,0.0
2026-06-19 21:30:00,SA1,,2027.1,,0.0
2026-06-19 21:30:00,TAS1,,1192.03,,0.0
2026-06-19 21:30:00,VIC1,,6335.41,,0.0
2026-06-19 22:00:00,NSW1,,8543.27,,0.0
2026-06-19 22:00:00,QLD1,,6834.57,,0.0
2026-06-19 22:00:00,SA1,,1950.71,,0.0
2026-06-19 22:00:00,TAS1,,1161.98,,0.0
2026-06-19 22:00:00,VIC1,,6106.14,,0.0
2026-06-19 22:30:00,NSW1,,8426.59,,0.0
2026-06-19 22:30:00,QLD1,,6630.48,,0.0
2026-06-19 22:30:00,SA1,,1866.76,,0.0
2026-06-19 22:30:00,TAS1,,1123.75,,0.0
2026-06-19 22:30:00,VIC1,,5883.65,,0.0
2026-06-19 23:00:00,NSW1,,8256.2,,0.0
2026-06-19 23:00:00,QLD1,,6436.18,,0.0
2026-06-19 23:00:00,SA1,,1774.48,,0.0
2026-06-19 23:00:00,TAS1,,1082.26,,0.0
2026-06-19 23:00:00,VIC1,,5665.11,,0.0
2026-06-19 23:30:00,NSW1,,8091.52,,0.0
2026-06-19 23:30:00,QLD1,,6244.28,,0.0
2026-06-19 23:30:00,SA1,,1693.54,,0.0
2026-06-19 23:30:00,TAS1,,1051.42,,0.0
2026-06-19 23:30:00,VIC1,,5599.18,,0.0
2026-06-20 00:00:00,NSW1,,7931.67,,0.0
2026-06-20 00:00:00,QLD1,,6099.25,,0.0
2026-06-20 00:00:00,SA1,,1668.74,,0.0
2026-06-20 00:00:00,TAS1,,1025.23,,0.0
2026-06-20 00:00:00,VIC1,,5498.09,,0.0
2026-06-20 00:30:00,NSW1,,7843.0,,0.0
2026-06-20 00:30:00,QLD1,,5933.7,,0.0
2026-06-20 00:30:00,SA1,,1665.66,,0.0
2026-06-20 00:30:00,TAS1,,1009.55,,0.0
2026-06-20 00:30:00,VIC1,,5347.39,,0.0
2026-06-20 01:00:00,NSW1,,7685.25,,0.0
2026-06-20 01:00:00,QLD1,,5775.06,,0.0
2026-06-20 01:00:00,SA1,,1665.0,,0.0
2026-06-20 01:00:00,TAS1,,991.85,,0.0
2026-06-20 01:00:00,VIC1,,5170.58,,0.0
2026-06-20 01:30:00,NSW1,,7499.23,,0.0
2026-06-20 01:30:00,QLD1,,5658.92,,0.0
2026-06-20 01:30:00,SA1,,1625.28,,0.0
2026-06-20 01:30:00,TAS1,,972.76,,0.0
2026-06-20 01:30:00,VIC1,,4983.86,,0.0
2026-06-20 02:00:00,NSW1,,7261.61,,0.0
2026-06-20 02:00:00,QLD1,,5584.55,,0.0
2026-06-20 02:00:00,SA1,,1589.32,,0.0
2026-06-20 02:00:00,TAS1,,972.78,,0.0
2026-06-20 02:00:00,VIC1,,4818.93,,0.0
2026-06-20 02:30:00,NSW1,,7101.7,,0.0
2026-06-20 02:30:00,QLD1,,5539.02,,0.0
2026-06-20 02:30:00,SA1,,1547.24,,0.0
2026-06-20 02:30:00,TAS1,,969.67,,0.0
2026-06-20 02:30:00,VIC1,,4679.98,,0.0
2026-06-20 03:00:00,NSW1,,6969.36,,0.0
2026-06-20 03:00:00,QLD1,,5516.24,,0.0
2026-06-20 03:00:00,SA1,,1506.84,,0.0
2026-06-20 03:00:00,TAS1,,966.42,,0.0
2026-06-20 03:00:00,VIC1,,4575.12,,0.0
2026-06-20 03:30:00,NSW1,,6864.34,,0.0
2026-06-20 03:30:00,QLD1,,5503.65,,0.0
2026-06-20 03:30:00,SA1,,1478.0,,0.0
2026-06-20 03:30:00,TAS1,,965.99,,0.0
2026-06-20 03:30:00,VIC1,,4518.85,,0.0
2026-06-20 04:00:00,NSW1,,6823.85,,0.0
2026-06-20 04:00:00,QLD1,,5500.09,,0.0
2026-06-20 04:00:00,SA1,,1457.71,,0.0
2026-06-20 04:00:00,TAS1,,963.63,,0.0
2026-06-20 04:00:00,VIC1,,4482.54,,0.0
2026-06-20 04:30:00,NSW1,,,,0.0
2026-06-20 04:30:00,QLD1,,,,0.0
2026-06-20 04:30:00,SA1,,,,0.0
2026-06-20 04:30:00,TAS1,,,,0.0
2026-06-20 04:30:00,VIC1,,,,0.0
2026-06-20 05:00:00,NSW1,,,,0.0
2026-06-20 05:00:00,QLD1,,,,0.0
2026-06-20 05:00:00,SA1,,,,0.0
2026-06-20 05:00:00,TAS1,,,,0.0
2026-06-20 05:00:00,VIC1,,,,0.0
2026-06-20 05:30:00,NSW1,,,,0.0
2026-06-20 05:30:00,QLD1,,,,0.0
2026-06-20 05:30:00,SA1,,,,0.0
2026-06-20 05:30:00,TAS1,,,,0.0
2026-06-20 05:30:00,VIC1,,,,0.0
2026-06-20 06:00:00,NSW1,,,,0.0
2026-06-20 06:00:00,QLD1,,,,0.0
2026-06-20 06:00:00,SA1,,,,0.0
2026-06-20 06:00:00,TAS1,,,,0.0
2026-06-20 06:00:00,VIC1,,,,0.0
2026-06-20 06:30:00,NSW1,,,,0.0
2026-06-20 06:30:00,QLD1,,,,0.0
2026-06-20 06:30:00,SA1,,,,0.0
2026-06-20 06:30:00,TAS1,,,,0.0
2026-06-20 06:30:00,VIC1,,,,0.0
2026-06-20 07:00:00,NSW1,,,,0.0
2026-06-20 07:00:00,QLD1,,,,0.0
2026-06-20 07:00:00,SA1,,,,0.0
2026-06-20 07:00:00,TAS1,,,,0.0
2026-06-20 07:00:00,VIC1,,,,0.0
2026-06-20 07:30:00,NSW1,,,,1.704
2026-06-20 07:30:00,QLD1,,,,290.759
2026-06-20 07:30:00,SA1,,,,0.0
2026-06-20 07:30:00,TAS1,,,,0.0
2026-06-20 07:30:00,VIC1,,,,0.0
2026-06-20 08:00:00,NSW1,,,,313.126
2026-06-20 08:00:00,QLD1,,,,809.585
2026-06-20 08:00:00,SA1,,,,0.0
2026-06-20 08:00:00,TAS1,,,,0.0
2026-06-20 08:00:00,VIC1,,,,0.0
2026-06-20 08:30:00,NSW1,,,,758.655
2026-06-20 08:30:00,QLD1,,,,1383.252
2026-06-20 08:30:00,SA1,,,,13.972
2026-06-20 08:30:00,TAS1,,,,10.239
2026-06-20 08:30:00,VIC1,,,,35.949
2026-06-20 09:00:00,NSW1,,,,1213.911
2026-06-20 09:00:00,QLD1,,,,1934.085
2026-06-20 09:00:00,SA1,,,,127.854
2026-06-20 09:00:00,TAS1,,,,29.946
2026-06-20 09:00:00,VIC1,,,,175.709
2026-06-20 09:30:00,NSW1,,,,1615.65
2026-06-20 09:30:00,QLD1,,,,2383.762
2026-06-20 09:30:00,SA1,,,,274.228
2026-06-20 09:30:00,TAS1,,,,51.991
2026-06-20 09:30:00,VIC1,,,,335.179
2026-06-20 10:00:00,NSW1,,,,1935.993
2026-06-20 10:00:00,QLD1,,,,2713.383
2026-06-20 10:00:00,SA1,,,,427.311
2026-06-20 10:00:00,TAS1,,,,74.498
2026-06-20 10:00:00,VIC1,,,,478.698
2026-06-20 10:30:00,NSW1,,,,2178.906
2026-06-20 10:30:00,QLD1,,,,2922.278
2026-06-20 10:30:00,SA1,,,,581.077
2026-06-20 10:30:00,TAS1,,,,93.285
2026-06-20 10:30:00,VIC1,,,,593.27
2026-06-20 11:00:00,NSW1,,,,2342.912
2026-06-20 11:00:00,QLD1,,,,3056.973
2026-06-20 11:00:00,SA1,,,,711.467
2026-06-20 11:00:00,TAS1,,,,107.39
2026-06-20 11:00:00,VIC1,,,,670.369
2026-06-20 11:30:00,NSW1,,,,2432.123
2026-06-20 11:30:00,QLD1,,,,3123.461
2026-06-20 11:30:00,SA1,,,,816.358
2026-06-20 11:30:00,TAS1,,,,116.451
2026-06-20 11:30:00,VIC1,,,,723.035
2026-06-20 12:00:00,NSW1,,,,2488.128
2026-06-20 12:00:00,QLD1,,,,3138.601
